chromosome,start,end,coverage,segmented_coverage
1,121930000,121940000,0,0
1,121940000,121950000,0,0
1,121950000,121960000,0,0
1,121960000,121970000,0,0
1,121970000,121980000,0,0
1,121980000,121990000,0,0
1,121990000,122000000,0,0
1,122000000,122010000,0,0
1,122010000,122020000,0,0
1,122020000,122030000,0,0
1,122030000,122040000,0,0
1,122040000,122050000,0,0
1,122050000,122060000,0,0
1,122060000,122070000,0,0
1,122070000,122080000,0,0
1,122080000,122090000,0,0
1,122090000,122100000,0,0
1,122100000,122110000,0,0
1,122110000,122120000,0,0
1,122120000,122130000,0,0
1,122130000,122140000,0,0
1,122140000,122150000,0,0
1,122150000,122160000,0,0
1,122160000,122170000,0,0
1,122170000,122180000,0,0
1,122180000,122190000,0,0
1,122190000,122200000,0,0
1,122200000,122210000,0,0
1,122210000,122220000,0,0
1,122220000,122230000,0,0
1,122230000,122240000,0,0
1,122240000,122250000,0,0
1,122250000,122260000,0,0
1,122260000,122270000,0,0
1,122270000,122280000,0,0
1,122280000,122290000,0,0
1,122290000,122300000,0,0
1,122300000,122310000,0,0
1,122310000,122320000,0,0
1,122320000,122330000,0,0
1,122330000,122340000,0,0
1,122340000,122350000,0,0
1,122350000,122360000,0,0
1,122360000,122370000,0,0
1,122370000,122380000,0,0
1,122380000,122390000,0,0
1,122390000,122400000,0,0
1,122400000,122410000,0,0
1,122410000,122420000,0,0
1,122420000,122430000,0,0
1,122430000,122440000,0,0
1,122440000,122450000,0,0
1,122450000,122460000,0,0
1,122460000,122470000,0,0
1,122470000,122480000,0,0
1,122480000,122490000,0,0
1,122490000,122500000,0,0
1,122500000,122510000,0,0
1,122510000,122520000,0,0
1,122520000,122530000,0,0
1,122530000,122540000,0,0
1,122540000,122550000,0,0
1,122550000,122560000,0,0
1,122560000,122570000,0,0
1,122570000,122580000,0,0
1,122580000,122590000,0,0
1,122590000,122600000,0,0
1,122600000,122610000,0,0
1,122610000,122620000,0,0
1,122620000,122630000,0,0
1,122630000,122640000,0,0
1,122640000,122650000,0,0
1,122650000,122660000,0,0
1,122660000,122670000,0,0
1,122670000,122680000,0,0
1,122680000,122690000,0,0
1,122690000,122700000,0,0
1,122700000,122710000,0,0
1,122710000,122720000,0,0
1,122720000,122730000,0,0
1,122730000,122740000,0,0
1,122740000,122750000,0,0
1,122750000,122760000,0,0
1,122760000,122770000,0,0
1,122770000,122780000,0,0
1,122780000,122790000,0,0
1,122790000,122800000,0,0
1,122800000,122810000,0,0
1,122810000,122820000,0,0
1,122820000,122830000,0,0
1,122830000,122840000,0,0
1,122840000,122850000,0,0
1,122850000,122860000,0,0
1,122860000,122870000,0,0
1,122870000,122880000,0,0
1,122880000,122890000,0,0
1,122890000,122900000,0,0
1,122900000,122910000,0,0
1,122910000,122920000,0,0
1,122920000,122930000,0,0
1,122930000,122940000,0,0
1,122940000,122950000,0,0
1,122950000,122960000,0,0
1,122960000,122970000,0,0
1,122970000,122980000,0,0
1,122980000,122990000,0,0
1,122990000,123000000,0,0
1,123000000,123010000,0,0
1,123010000,123020000,0,0
1,123020000,123030000,0,0
1,123030000,123040000,0,0
1,123040000,123050000,0,0
1,123050000,123060000,0,0
1,123060000,123070000,0,0
1,123070000,123080000,0,0
1,123080000,123090000,0,0
1,123090000,123100000,0,0
1,123100000,123110000,0,0
1,123110000,123120000,0,0
1,123120000,123130000,0,0
1,123130000,123140000,0,0
1,123140000,123150000,0,0
1,123150000,123160000,0,0
1,123160000,123170000,0,0
1,123170000,123180000,0,0
1,123180000,123190000,0,0
1,123190000,123200000,0,0
1,123200000,123210000,0,0
1,123210000,123220000,0,0
1,123220000,123230000,0,0
1,123230000,123240000,0,0
1,123240000,123250000,0,0
1,123250000,123260000,0,0
1,123260000,123270000,0,0
1,123270000,123280000,0,0
1,123280000,123290000,0,0
1,123290000,123300000,0,0
1,123300000,123310000,0,0
1,123310000,123320000,0,0
1,123320000,123330000,0,0
1,123330000,123340000,0,0
1,123340000,123350000,0,0
1,123350000,123360000,0,0
1,123360000,123370000,0,0
1,123370000,123380000,0,0
1,123380000,123390000,0,0
1,123390000,123400000,0,0
1,123400000,123410000,0,0
1,123410000,123420000,0,0
1,123420000,123430000,0,0
1,123430000,123440000,0,0
1,123440000,123450000,0,0
1,123450000,123460000,0,0
1,123460000,123470000,0,0
1,123470000,123480000,0,0
1,123480000,123490000,0,0
1,123490000,123500000,0,0
1,123500000,123510000,0,0
1,123510000,123520000,0,0
1,123520000,123530000,0,0
1,123530000,123540000,0,0
1,123540000,123550000,0,0
1,123550000,123560000,0,0
1,123560000,123570000,0,0
1,123570000,123580000,0,0
1,123580000,123590000,0,0
1,123590000,123600000,0,0
1,123600000,123610000,0,0
1,123610000,123620000,0,0
1,123620000,123630000,0,0
1,123630000,123640000,0,0
1,123640000,123650000,0,0
1,123650000,123660000,0,0
1,123660000,123670000,0,0
1,123670000,123680000,0,0
1,123680000,123690000,0,0
1,123690000,123700000,0,0
1,123700000,123710000,0,0
1,123710000,123720000,0,0
1,123720000,123730000,0,0
1,123730000,123740000,0,0
1,123740000,123750000,0,0
1,123750000,123760000,0,0
1,123760000,123770000,0,0
1,123770000,123780000,0,0
1,123780000,123790000,0,0
1,123790000,123800000,0,0
1,123800000,123810000,0,0
1,123810000,123820000,0,0
1,123820000,123830000,0,0
1,123830000,123840000,0,0
1,123840000,123850000,0,0
1,123850000,123860000,0,0
1,123860000,123870000,0,0
1,123870000,123880000,0,0
1,123880000,123890000,0,0
1,123890000,123900000,0,0
1,123900000,123910000,0,0
1,123910000,123920000,0,0
1,123920000,123930000,0,0
1,123930000,123940000,0,0
1,123940000,123950000,0,0
1,123950000,123960000,0,0
1,123960000,123970000,0,0
1,123970000,123980000,0,0
1,123980000,123990000,0,0
1,123990000,124000000,0,0
1,124000000,124010000,0,0
1,124010000,124020000,0,0
1,124020000,124030000,0,0
1,124030000,124040000,0,0
1,124040000,124050000,0,0
1,124050000,124060000,0,0
1,124060000,124070000,0,0
1,124070000,124080000,0,0
1,124080000,124090000,0,0
1,124090000,124100000,0,0
1,124100000,124110000,0,0
1,124110000,124120000,0,0
1,124120000,124130000,0,0
1,124130000,124140000,0,0
1,124140000,124150000,0,0
1,124150000,124160000,0,0
1,124160000,124170000,0,0
1,124170000,124180000,0,0
1,124180000,124190000,0,0
1,124190000,124200000,0,0
1,124200000,124210000,0,0
1,124210000,124220000,0,0
1,124220000,124230000,0,0
1,124230000,124240000,0,0
1,124240000,124250000,0,0
1,124250000,124260000,0,0
1,124260000,124270000,0,0
1,124270000,124280000,0,0
1,124280000,124290000,0,0
1,124290000,124300000,0,0
1,124300000,124310000,0,0
1,124310000,124320000,0,0
1,124320000,124330000,0,0
1,124330000,124340000,0,0
1,124340000,124350000,0,0
1,124350000,124360000,0,0
1,124360000,124370000,0,0
1,124370000,124380000,0,0
1,124380000,124390000,0,0
1,124390000,124400000,0,0
1,124400000,124410000,0,0
1,124410000,124420000,0,0
1,124420000,124430000,0,0
1,124430000,124440000,0,0
1,124440000,124450000,0,0
1,124450000,124460000,0,0
1,124460000,124470000,0,0
1,124470000,124480000,0,0
1,124480000,124490000,0,0
1,124490000,124500000,0,0
1,124500000,124510000,0,0
1,124510000,124520000,0,0
1,124520000,124530000,0,0
1,124530000,124540000,0,0
1,124540000,124550000,0,0
1,124550000,124560000,0,0
1,124560000,124570000,0,0
1,124570000,124580000,0,0
1,124580000,124590000,0,0
1,124590000,124600000,0,0
1,124600000,124610000,0,0
1,124610000,124620000,0,0
1,124620000,124630000,0,0
1,124630000,124640000,0,0
1,124640000,124650000,0,0
1,124650000,124660000,0,0
1,124660000,124670000,0,0
1,124670000,124680000,0,0
1,124680000,124690000,0,0
1,124690000,124700000,0,0
1,124700000,124710000,0,0
1,124710000,124720000,0,0
1,124720000,124730000,0,0
1,124730000,124740000,0,0
1,124740000,124750000,0,0
1,124750000,124760000,0,0
1,124760000,124770000,0,0
1,124770000,124780000,0,0
1,124780000,124790000,0,0
1,124790000,124800000,0,0
1,124800000,124810000,0,0
1,124810000,124820000,0,0
1,124820000,124830000,0,0
1,124830000,124840000,0,0
1,124840000,124850000,0,0
1,124850000,124860000,0,0
1,124860000,124870000,0,0
1,124870000,124880000,0,0
1,124880000,124890000,0,0
1,124890000,124900000,0,0
1,124900000,124910000,0,0
1,124910000,124920000,0,0
1,124920000,124930000,0,0
1,124930000,124940000,0,0
1,124940000,124950000,0,0
1,124950000,124960000,0,0
1,124960000,124970000,0,0
1,124970000,124980000,0,0
1,124980000,124990000,0,0
1,124990000,125000000,0,0
1,125000000,125010000,0,0
1,125010000,125020000,0,0
1,125020000,125030000,0,0
1,125030000,125040000,0,0
1,125040000,125050000,0,0
1,125050000,125060000,0,0
1,125060000,125070000,0,0
1,125070000,125080000,0,0
1,125080000,125090000,0,0
1,125090000,125100000,0,0
1,125100000,125110000,0,0
1,125110000,125120000,0,0
1,125120000,125130000,0,0
1,125130000,125140000,0,0
1,125140000,125150000,0,0
1,125150000,125160000,0,0
1,125160000,125170000,0,0
1,125170000,125180000,0,0
1,125180000,125190000,0,0
1,125190000,125200000,0,0
1,125200000,125210000,0,0
1,125210000,125220000,0,0
1,125220000,125230000,0,0
1,125230000,125240000,0,0
1,125240000,125250000,0,0
1,125250000,125260000,0,0
1,125260000,125270000,0,0
1,125270000,125280000,0,0
1,125280000,125290000,0,0
1,125290000,125300000,0,0
1,125300000,125310000,0,0
1,125310000,125320000,0,0
1,125320000,125330000,0,0
1,125330000,125340000,0,0
1,125340000,125350000,0,0
1,125350000,125360000,0,0
1,125360000,125370000,0,0
1,125370000,125380000,0,0
1,125380000,125390000,0,0
1,125390000,125400000,0,0
1,125400000,125410000,0,0
1,125410000,125420000,0,0
1,125420000,125430000,0,0
1,125430000,125440000,0,0
1,125440000,125450000,0,0
1,125450000,125460000,0,0
1,125460000,125470000,0,0
1,125470000,125480000,0,0
1,125480000,125490000,0,0
1,125490000,125500000,0,0
1,125500000,125510000,0,0
1,125510000,125520000,0,0
1,125520000,125530000,0,0
1,125530000,125540000,0,0
1,125540000,125550000,0,0
1,125550000,125560000,0,0
1,125560000,125570000,0,0
1,125570000,125580000,0,0
1,125580000,125590000,0,0
1,125590000,125600000,0,0
1,125600000,125610000,0,0
1,125610000,125620000,0,0
1,125620000,125630000,0,0
1,125630000,125640000,0,0
1,125640000,125650000,0,0
1,125650000,125660000,0,0
1,125660000,125670000,0,0
1,125670000,125680000,0,0
1,125680000,125690000,0,0
1,125690000,125700000,0,0
1,125700000,125710000,0,0
1,125710000,125720000,0,0
1,125720000,125730000,0,0
1,125730000,125740000,0,0
1,125740000,125750000,0,0
1,125750000,125760000,0,0
1,125760000,125770000,0,0
1,125770000,125780000,0,0
1,125780000,125790000,0,0
1,125790000,125800000,0,0
1,125800000,125810000,0,0
1,125810000,125820000,0,0
1,125820000,125830000,0,0
1,125830000,125840000,0,0
1,125840000,125850000,0,0
1,125850000,125860000,0,0
1,125860000,125870000,0,0
1,125870000,125880000,0,0
1,125880000,125890000,0,0
1,125890000,125900000,0,0
1,125900000,125910000,0,0
1,125910000,125920000,0,0
1,125920000,125930000,0,0
1,125930000,125940000,0,0
1,125940000,125950000,0,0
1,125950000,125960000,0,0
1,125960000,125970000,0,0
1,125970000,125980000,0,0
1,125980000,125990000,0,0
1,125990000,126000000,0,0
1,126000000,126010000,0,0
1,126010000,126020000,0,0
1,126020000,126030000,0,0
1,126030000,126040000,0,0
1,126040000,126050000,0,0
1,126050000,126060000,0,0
1,126060000,126070000,0,0
1,126070000,126080000,0,0
1,126080000,126090000,0,0
1,126090000,126100000,0,0
1,126100000,126110000,0,0
1,126110000,126120000,0,0
1,126120000,126130000,0,0
1,126130000,126140000,0,0
1,126140000,126150000,0,0
1,126150000,126160000,0,0
1,126160000,126170000,0,0
1,126170000,126180000,0,0
1,126180000,126190000,0,0
1,126190000,126200000,0,0
1,126200000,126210000,0,0
1,126210000,126220000,0,0
1,126220000,126230000,0,0
1,126230000,126240000,0,0
1,126240000,126250000,0,0
1,126250000,126260000,0,0
1,126260000,126270000,0,0
1,126270000,126280000,0,0
1,126280000,126290000,0,0
1,126290000,126300000,0,0
1,126300000,126310000,0,0
1,126310000,126320000,0,0
1,126320000,126330000,0,0
1,126330000,126340000,0,0
1,126340000,126350000,0,0
1,126350000,126360000,0,0
1,126360000,126370000,0,0
1,126370000,126380000,0,0
1,126380000,126390000,0,0
1,126390000,126400000,0,0
1,126400000,126410000,0,0
1,126410000,126420000,0,0
1,126420000,126430000,0,0
1,126430000,126440000,0,0
1,126440000,126450000,0,0
1,126450000,126460000,0,0
1,126460000,126470000,0,0
1,126470000,126480000,0,0
1,126480000,126490000,0,0
1,126490000,126500000,0,0
1,126500000,126510000,0,0
1,126510000,126520000,0,0
1,126520000,126530000,0,0
1,126530000,126540000,0,0
1,126540000,126550000,0,0
1,126550000,126560000,0,0
1,126560000,126570000,0,0
1,126570000,126580000,0,0
1,126580000,126590000,0,0
1,126590000,126600000,0,0
1,126600000,126610000,0,0
1,126610000,126620000,0,0
1,126620000,126630000,0,0
1,126630000,126640000,0,0
1,126640000,126650000,0,0
1,126650000,126660000,0,0
1,126660000,126670000,0,0
1,126670000,126680000,0,0
1,126680000,126690000,0,0
1,126690000,126700000,0,0
1,126700000,126710000,0,0
1,126710000,126720000,0,0
1,126720000,126730000,0,0
1,126730000,126740000,0,0
1,126740000,126750000,0,0
1,126750000,126760000,0,0
1,126760000,126770000,0,0
1,126770000,126780000,0,0
1,126780000,126790000,0,0
1,126790000,126800000,0,0
1,126800000,126810000,0,0
1,126810000,126820000,0,0
1,126820000,126830000,0,0
1,126830000,126840000,0,0
1,126840000,126850000,0,0
1,126850000,126860000,0,0
1,126860000,126870000,0,0
1,126870000,126880000,0,0
1,126880000,126890000,0,0
1,126890000,126900000,0,0
1,126900000,126910000,0,0
1,126910000,126920000,0,0
1,126920000,126930000,0,0
1,126930000,126940000,0,0
1,126940000,126950000,0,0
1,126950000,126960000,0,0
1,126960000,126970000,0,0
1,126970000,126980000,0,0
1,126980000,126990000,0,0
1,126990000,127000000,0,0
1,127000000,127010000,0,0
1,127010000,127020000,0,0
1,127020000,127030000,0,0
1,127030000,127040000,0,0
1,127040000,127050000,0,0
1,127050000,127060000,0,0
1,127060000,127070000,0,0
1,127070000,127080000,0,0
1,127080000,127090000,0,0
1,127090000,127100000,0,0
1,127100000,127110000,0,0
1,127110000,127120000,0,0
1,127120000,127130000,0,0
1,127130000,127140000,0,0
1,127140000,127150000,0,0
1,127150000,127160000,0,0
1,127160000,127170000,0,0
1,127170000,127180000,0,0
1,127180000,127190000,0,0
1,127190000,127200000,0,0
1,127200000,127210000,0,0
1,127210000,127220000,0,0
1,127220000,127230000,0,0
1,127230000,127240000,0,0
1,127240000,127250000,0,0
1,127250000,127260000,0,0
1,127260000,127270000,0,0
1,127270000,127280000,0,0
1,127280000,127290000,0,0
1,127290000,127300000,0,0
1,127300000,127310000,0,0
1,127310000,127320000,0,0
1,127320000,127330000,0,0
1,127330000,127340000,0,0
1,127340000,127350000,0,0
1,127350000,127360000,0,0
1,127360000,127370000,0,0
1,127370000,127380000,0,0
1,127380000,127390000,0,0
1,127390000,127400000,0,0
1,127400000,127410000,0,0
1,127410000,127420000,0,0
1,127420000,127430000,0,0
1,127430000,127440000,0,0
1,127440000,127450000,0,0
1,127450000,127460000,0,0
1,127460000,127470000,0,0
1,127470000,127480000,0,0
1,127480000,127490000,0,0
1,127490000,127500000,0,0
1,127500000,127510000,0,0
1,127510000,127520000,0,0
1,127520000,127530000,0,0
1,127530000,127540000,0,0
1,127540000,127550000,0,0
1,127550000,127560000,0,0
1,127560000,127570000,0,0
1,127570000,127580000,0,0
1,127580000,127590000,0,0
1,127590000,127600000,0,0
1,127600000,127610000,0,0
1,127610000,127620000,0,0
1,127620000,127630000,0,0
1,127630000,127640000,0,0
1,127640000,127650000,0,0
1,127650000,127660000,0,0
1,127660000,127670000,0,0
1,127670000,127680000,0,0
1,127680000,127690000,0,0
1,127690000,127700000,0,0
1,127700000,127710000,0,0
1,127710000,127720000,0,0
1,127720000,127730000,0,0
1,127730000,127740000,0,0
1,127740000,127750000,0,0
1,127750000,127760000,0,0
1,127760000,127770000,0,0
1,127770000,127780000,0,0
1,127780000,127790000,0,0
1,127790000,127800000,0,0
1,127800000,127810000,0,0
1,127810000,127820000,0,0
1,127820000,127830000,0,0
1,127830000,127840000,0,0
1,127840000,127850000,0,0
1,127850000,127860000,0,0
1,127860000,127870000,0,0
1,127870000,127880000,0,0
1,127880000,127890000,0,0
1,127890000,127900000,0,0
1,127900000,127910000,0,0
1,127910000,127920000,0,0
1,127920000,127930000,0,0
1,127930000,127940000,0,0
1,127940000,127950000,0,0
1,127950000,127960000,0,0
1,127960000,127970000,0,0
1,127970000,127980000,0,0
1,127980000,127990000,0,0
1,127990000,128000000,0,0
1,128000000,128010000,0,0
1,128010000,128020000,0,0
1,128020000,128030000,0,0
1,128030000,128040000,0,0
1,128040000,128050000,0,0
1,128050000,128060000,0,0
1,128060000,128070000,0,0
1,128070000,128080000,0,0
1,128080000,128090000,0,0
1,128090000,128100000,0,0
1,128100000,128110000,0,0
1,128110000,128120000,0,0
1,128120000,128130000,0,0
1,128130000,128140000,0,0
1,128140000,128150000,0,0
1,128150000,128160000,0,0
1,128160000,128170000,0,0
1,128170000,128180000,0,0
1,128180000,128190000,0,0
1,128190000,128200000,0,0
1,128200000,128210000,0,0
1,128210000,128220000,0,0
1,128220000,128230000,0,0
1,128230000,128240000,0,0
1,128240000,128250000,0,0
1,128250000,128260000,0,0
1,128260000,128270000,0,0
1,128270000,128280000,0,0
1,128280000,128290000,0,0
1,128290000,128300000,0,0
1,128300000,128310000,0,0
1,128310000,128320000,0,0
1,128320000,128330000,0,0
1,128330000,128340000,0,0
1,128340000,128350000,0,0
1,128350000,128360000,0,0
1,128360000,128370000,0,0
1,128370000,128380000,0,0
1,128380000,128390000,0,0
1,128390000,128400000,0,0
1,128400000,128410000,0,0
1,128410000,128420000,0,0
1,128420000,128430000,0,0
1,128430000,128440000,0,0
1,128440000,128450000,0,0
1,128450000,128460000,0,0
1,128460000,128470000,0,0
1,128470000,128480000,0,0
1,128480000,128490000,0,0
1,128490000,128500000,0,0
1,128500000,128510000,0,0
1,128510000,128520000,0,0
1,128520000,128530000,0,0
1,128530000,128540000,0,0
1,128540000,128550000,0,0
1,128550000,128560000,0,0
1,128560000,128570000,0,0
1,128570000,128580000,0,0
1,128580000,128590000,0,0
1,128590000,128600000,0,0
1,128600000,128610000,0,0
1,128610000,128620000,0,0
